Source,open,high,low,close,volume
2019-10-23,8015.96,8044.28,7310.24,7466.85,273.918751
2019-10-24,7466.85,7492.37,7341.62,7415.47,225.298306
2019-10-25,7415.47,8776.6,7377.73,8653.66,382.335815
2019-10-26,8655.5,10352.43,8637.01,9231.81,650.191206
2019-10-27,9232.69,9787.69,9077.85,9530.88,429.573986
2019-10-28,9528.62,9901.97,9182.33,9198.09,343.196832
2019-10-29,9202.96,9533.79,9094.14,9408.43,280.989401
2019-10-30,9407.96,9407.96,9004.51,9154.99,195.557213
2019-10-31,9168.24,9400.0,8950.81,9142.65,181.578946
2019-11-01,9141.77,9270.25,9041.97,9230.4,97.201588
2019-11-02,9237.7,9366.42,9191.84,9288.85,66.076289
2019-11-03,9320.52,9361.62,9069.38,9203.46,34.509873
2019-11-04,9199.9,9505.13,9119.48,9391.41,52.793238
2019-11-05,9395.14,9454.72,9180.44,9301.49,54.873119
2019-11-06,9308.69,9429.6,9255.24,9346.85,34.746287
2019-11-07,9342.01,9371.03,9115.87,9210.1,67.721284
2019-11-08,9207.76,9253.18,8697.25,8781.14,142.738944
2019-11-09,8773.61,8875.14,8729.97,8810.15,50.229502
2019-11-10,8802.19,9137.31,8759.48,9039.3,85.368805
2019-11-11,9044.51,9065.8,8624.44,8731.92,74.459175
2019-11-12,8712.08,8874.22,8600.0,8821.69,87.183872
2019-11-13,8823.72,8841.26,8721.49,8791.21,161.907523
2019-11-14,8791.22,8808.57,8598.33,8645.97,70.182731
2019-11-15,8645.97,8783.3,8408.21,8473.65,94.894971
2019-11-16,8479.04,8535.98,8445.92,8495.01,68.057582
2019-11-17,8495.01,8626.55,8420.0,8511.33,95.148871
2019-11-18,8511.51,8511.51,8069.0,8186.59,71.17284
2019-11-19,8182.71,8208.97,8004.04,8133.77,83.997387
2019-11-20,8134.49,8229.5,8046.64,8094.38,58.436428
2019-11-21,8097.84,8132.71,7520.18,7634.12,195.157049
2019-11-22,7628.15,7721.84,6798.5,7282.49,205.231104
2019-11-23,7277.26,7343.76,7087.9,7314.92,30.163185
2019-11-24,7321.06,7334.4,6890.0,6905.31,143.180018
2019-11-25,6901.05,7369.92,6524.64,7121.63,179.918842
2019-11-26,7114.36,7335.85,7031.09,7151.05,115.245337
2019-11-27,7155.73,7648.1,6850.74,7515.75,102.011077
2019-11-28,7506.5,7643.22,7365.12,7424.67,88.485575
2019-11-29,7412.07,7855.0,7404.12,7737.13,91.680678
2019-11-30,7737.98,7800.0,7414.0,7548.08,114.531438
2019-12-01,7540.08,7542.65,7236.66,7396.18,77.402772
2019-12-02,7405.58,7419.16,7162.23,7296.97,107.114703
2019-12-03,7296.96,7399.97,7239.55,7281.25,58.636189
2019-12-04,7284.86,7751.07,7082.46,7195.68,118.667835
2019-12-05,7180.59,7480.67,7153.94,7381.97,113.534324
2019-12-06,7376.79,7597.04,7303.9,7529.99,76.723168
2019-12-07,7542.59,7611.36,7472.23,7491.51,36.009011
2019-12-08,7485.51,7562.68,7378.86,7509.15,32.269798
2019-12-09,7511.64,7645.75,7276.66,7345.27,68.682337
2019-12-10,7337.84,7405.29,7164.42,7227.39,59.576235
2019-12-11,7230.5,7271.71,7139.23,7208.17,23.33556
2019-12-12,7210.16,7292.67,7087.23,7200.81,43.880735
2019-12-13,7196.03,7302.72,7195.48,7253.02,24.308115
2019-12-14,7254.49,7269.11,7013.56,7068.94,49.742195
2019-12-15,7066.69,7196.62,7011.08,7121.19,32.087207
2019-12-16,7123.79,7152.66,6850.0,6893.47,80.234618
2019-12-17,6891.13,6937.54,6564.89,6619.91,104.834435
2019-12-18,6626.58,7411.91,6438.08,7270.83,156.116394
2019-12-19,7285.03,7366.95,7048.75,7147.99,76.642129
2019-12-20,7156.13,7214.26,7082.3,7181.29,29.912234
2019-12-21,7188.86,7190.69,7118.0,7137.74,17.305598
2019-12-22,7137.36,7512.47,7127.42,7504.57,69.748961
2019-12-23,7510.48,7689.98,7271.82,7321.46,139.129644
2019-12-24,7312.63,7430.89,7166.3,7276.31,68.082751
2019-12-25,7262.39,7272.13,7131.55,7200.1,31.498899
2019-12-26,7205.02,7432.08,7164.33,7208.33,38.359558
2019-12-27,7208.33,7273.96,7100.0,7249.98,56.297457
2019-12-28,7253.94,7361.77,7250.22,7308.62,31.311032
2019-12-29,7312.34,7526.48,7294.84,7391.07,25.926259
2019-12-30,7357.28,7396.65,7227.31,7244.3,75.239284
2019-12-31,7240.76,7300.0,7146.0,7197.33,50.669991
2020-01-01,7180.46,7245.54,7175.62,7195.65,31.403883
2020-01-02,7191.39,7210.05,6934.29,6961.8,67.004407
2020-01-03,6958.14,7404.24,6877.78,7345.65,102.621386
2020-01-04,7344.55,7403.98,7282.25,7349.45,32.271372
2020-01-05,7363.88,7489.84,7332.96,7364.19,67.247638
2020-01-06,7359.4,7796.86,7352.92,7777.53,142.311675
2020-01-07,7785.53,8198.98,7735.68,8174.34,242.896066
2020-01-08,8174.37,8456.12,7890.0,8051.97,186.162188
2020-01-09,8036.44,8036.44,7753.44,7824.32,116.171338
2020-01-10,7813.16,8195.0,7684.66,8195.0,189.003029
2020-01-11,8195.0,8290.0,8010.01,8026.42,79.694317
2020-01-12,8010.01,8192.05,7968.79,8185.42,46.703006
2020-01-13,8186.81,8186.81,8059.34,8102.27,71.026524
2020-01-14,8110.96,8891.18,8110.96,8847.12,351.521336
2020-01-15,8808.88,8911.21,8579.47,8817.79,146.624295
2020-01-16,8836.69,8857.99,8595.65,8730.0,95.196653
2020-01-17,8729.99,9022.5,8673.1,8915.59,77.322512
2020-01-18,8905.0,8988.76,8805.36,8917.29,51.104627
2020-01-19,8913.69,9200.0,8493.57,8718.51,217.436897
2020-01-20,8725.94,8741.97,8530.0,8644.33,44.186513
2020-01-21,8650.15,8778.28,8503.31,8754.88,69.588088
2020-01-22,8737.02,8819.92,8605.64,8670.36,37.871172
2020-01-23,8671.0,8671.0,8305.5,8414.87,64.560013
2020-01-24,8411.45,8524.11,8241.5,8451.96,82.696069
2020-01-25,8440.25,8442.68,8277.21,8344.78,75.48201
2020-01-26,8340.11,8612.12,8301.86,8612.12,57.451045
2020-01-27,8613.88,9002.45,8584.04,8914.11,103.998546
2020-01-28,8921.17,9402.37,8892.43,9380.14,143.799437
2020-01-29,9376.62,9445.67,9239.08,9300.85,140.356186
2020-01-30,9300.42,9579.29,9205.0,9526.47,131.547022
2020-01-31,9513.19,9534.33,9213.32,9352.98,76.298925
2020-02-01,9363.96,9462.65,9301.63,9388.81,61.245697
2020-02-02,9384.73,9487.85,9157.15,9332.83,73.733713
2020-02-03,9324.9,9600.0,9241.58,9299.8,103.261331
2020-02-04,9299.53,9356.66,9100.0,9195.95,72.818585
2020-02-05,9192.37,9747.48,9180.27,9610.31,125.859151
2020-02-06,9625.0,9859.33,9535.38,9766.99,118.594015
2020-02-07,9767.0,9880.32,9730.59,9815.0,114.263799
2020-02-08,9821.51,9937.31,9668.84,9903.38,123.202272
2020-02-09,9903.35,10174.27,9892.42,10153.53,132.3238
2020-02-10,10165.0,10193.58,9767.62,9850.16,64.643096
2020-02-11,9848.03,10325.27,9718.9,10228.72,131.651073
2020-02-12,10230.93,10450.0,10230.64,10348.98,100.010641
2020-02-13,10318.09,10490.0,10101.26,10217.13,154.524547
2020-02-14,10237.42,10376.6,10116.94,10344.17,54.421371
2020-02-15,10350.58,10373.47,9800.0,9898.96,77.415116
2020-02-16,9908.62,10047.63,9649.72,9928.33,79.983205
2020-02-17,9916.64,9952.62,9458.42,9708.77,127.362219
2020-02-18,9698.24,10249.17,9593.22,10158.14,99.603428
2020-02-19,10167.94,10512.0,9400.0,9601.99,122.651752
2020-02-20,9588.19,9686.42,9410.02,9608.23,59.479937
2020-02-21,9587.23,9761.24,9571.64,9670.0,42.660383
2020-02-22,9675.78,9702.82,9558.25,9664.01,19.105039
2020-02-23,9656.4,10002.98,9656.4,9949.57,34.398361
2020-02-24,9945.64,9993.8,9487.44,9657.21,72.471237
2020-02-25,9665.52,9669.54,9256.66,9319.74,70.055603
2020-02-26,9309.7,9372.65,8653.0,8790.39,127.025997
2020-02-27,8784.22,8967.12,8531.36,8802.94,87.447145
2020-02-28,8818.72,8900.32,8451.67,8694.33,113.603047
2020-02-29,8698.05,8787.36,8524.44,8528.54,30.989384
